t_s	port	src	kind	detail
254.062440238	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56759 li=-3 spid=3cc0c6fffefe02100001
254.120802470	2	68:05:ca:95:b2:ed	ethertype 0x0800	
254.131840760	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64092 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
254.181683501	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56760 li=-3 spid=3cc0c6fffefe02100001
254.182416727	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56760 li=-3 spid=3cc0c6fffefe02100001
254.311741694	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56761 li=-3 spid=3cc0c6fffefe02100001
254.312476104	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56761 li=-3 spid=3cc0c6fffefe02100001
254.351911860	3	02:00:00:00:00:01	MSRP	
254.431639399	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56762 li=-3 spid=3cc0c6fffefe02100001
254.432371825	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56762 li=-3 spid=3cc0c6fffefe02100001
254.551915129	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1565 li=0 spid=020000fffe0000010001
254.552682715	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1565 li=127 spid=3cc0c6fffefe02100001
254.553675325	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1565 li=127 spid=3cc0c6fffefe02100001
254.570858429	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56763 li=-3 spid=3cc0c6fffefe02100001
254.571438663	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56763 li=-3 spid=3cc0c6fffefe02100001
254.600959076	2	3c:c0:c6:fe:02:11	MVRP	
254.681697281	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56764 li=-3 spid=3cc0c6fffefe02100001
254.682440907	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56764 li=-3 spid=3cc0c6fffefe02100001
254.811731066	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56765 li=-3 spid=3cc0c6fffefe02100001
254.812462267	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56765 li=-3 spid=3cc0c6fffefe02100001
254.881633189	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1657 li=0 spid=3cc0c6fffefe02100001
254.881644182	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1657 li=127 spid=020000fffe0000010001
254.881651742	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1657 li=127 spid=020000fffe0000010001
254.931621371	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56766 li=-3 spid=3cc0c6fffefe02100001
254.932342980	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56766 li=-3 spid=3cc0c6fffefe02100001
255.061688755	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56767 li=-3 spid=3cc0c6fffefe02100001
255.062423765	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56767 li=-3 spid=3cc0c6fffefe02100001
255.131840480	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64093 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
255.159914818	3	02:00:00:00:00:01	ADP	eid=020000fffe000001 gm=3cc0c6fffefe0210
255.181702453	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56768 li=-3 spid=3cc0c6fffefe02100001
255.182436254	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56768 li=-3 spid=3cc0c6fffefe02100001
255.311695629	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56769 li=-3 spid=3cc0c6fffefe02100001
255.312430639	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56769 li=-3 spid=3cc0c6fffefe02100001
255.351914204	3	02:00:00:00:00:01	MSRP	
255.431650543	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56770 li=-3 spid=3cc0c6fffefe02100001
255.432386936	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56770 li=-3 spid=3cc0c6fffefe02100001
255.551917464	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1566 li=0 spid=020000fffe0000010001
255.552685858	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1566 li=127 spid=3cc0c6fffefe02100001
255.553674661	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1566 li=127 spid=3cc0c6fffefe02100001
255.570868389	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56771 li=-3 spid=3cc0c6fffefe02100001
255.571445998	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56771 li=-3 spid=3cc0c6fffefe02100001
255.601162188	2	3c:c0:c6:fe:02:11	MVRP	
255.681679017	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56772 li=-3 spid=3cc0c6fffefe02100001
255.682423634	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56772 li=-3 spid=3cc0c6fffefe02100001
255.811741601	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56773 li=-3 spid=3cc0c6fffefe02100001
255.812477603	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56773 li=-3 spid=3cc0c6fffefe02100001
255.881643725	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1658 li=0 spid=3cc0c6fffefe02100001
255.881654717	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1658 li=127 spid=020000fffe0000010001
255.881662277	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1658 li=127 spid=020000fffe0000010001
255.916913000	3	02:00:00:00:00:01	MAAP	
255.931664898	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56774 li=-3 spid=3cc0c6fffefe02100001
255.932387116	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56774 li=-3 spid=3cc0c6fffefe02100001
255.940972968	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
256.061699251	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56775 li=-3 spid=3cc0c6fffefe02100001
256.062433085	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56775 li=-3 spid=3cc0c6fffefe02100001
256.131849384	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64094 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
256.181717789	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56776 li=-3 spid=3cc0c6fffefe02100001
256.182447782	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56776 li=-3 spid=3cc0c6fffefe02100001
256.311683757	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56777 li=-3 spid=3cc0c6fffefe02100001
256.312417143	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56777 li=-3 spid=3cc0c6fffefe02100001
256.351916539	3	02:00:00:00:00:01	MSRP	
256.431627862	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56778 li=-3 spid=3cc0c6fffefe02100001
256.432362848	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56778 li=-3 spid=3cc0c6fffefe02100001
256.551919808	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1567 li=0 spid=020000fffe0000010001
256.552681770	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1567 li=127 spid=3cc0c6fffefe02100001
256.553669580	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1567 li=127 spid=3cc0c6fffefe02100001
256.570872909	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56779 li=-3 spid=3cc0c6fffefe02100001
256.571451094	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56779 li=-3 spid=3cc0c6fffefe02100001
256.600919347	2	3c:c0:c6:fe:02:11	MVRP	
256.681687344	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56780 li=-3 spid=3cc0c6fffefe02100001
256.682433946	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56780 li=-3 spid=3cc0c6fffefe02100001
256.811749321	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56781 li=-3 spid=3cc0c6fffefe02100001
256.812481739	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56781 li=-3 spid=3cc0c6fffefe02100001
256.881641428	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1659 li=0 spid=3cc0c6fffefe02100001
256.881652428	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1659 li=127 spid=020000fffe0000010001
256.881659988	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1659 li=127 spid=020000fffe0000010001
256.931618825	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56782 li=-3 spid=3cc0c6fffefe02100001
256.932341043	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56782 li=-3 spid=3cc0c6fffefe02100001
256.941092688	2	3c:c0:c6:fe:02:10	ethertype 0x0800	
257.061701410	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56783 li=-3 spid=3cc0c6fffefe02100001
257.062432003	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56783 li=-3 spid=3cc0c6fffefe02100001
257.131858542	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64095 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
257.181700098	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56784 li=-3 spid=3cc0c6fffefe02100001
257.182434508	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56784 li=-3 spid=3cc0c6fffefe02100001
257.311690683	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56785 li=-3 spid=3cc0c6fffefe02100001
257.312424700	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56785 li=-3 spid=3cc0c6fffefe02100001
257.351918849	3	02:00:00:00:00:01	MSRP	
257.431635995	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56786 li=-3 spid=3cc0c6fffefe02100001
257.432374597	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56786 li=-3 spid=3cc0c6fffefe02100001
257.551922117	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1568 li=0 spid=020000fffe0000010001
257.552684494	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1568 li=127 spid=3cc0c6fffefe02100001
257.553673905	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1568 li=127 spid=3cc0c6fffefe02100001
257.570884249	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56787 li=-3 spid=3cc0c6fffefe02100001
257.571462842	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56787 li=-3 spid=3cc0c6fffefe02100001
257.601148056	2	3c:c0:c6:fe:02:11	MVRP	
257.681741268	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56788 li=-3 spid=3cc0c6fffefe02100001
257.682487486	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56788 li=-3 spid=3cc0c6fffefe02100001
257.811749453	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56789 li=-3 spid=3cc0c6fffefe02100001
257.812483246	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56789 li=-3 spid=3cc0c6fffefe02100001
257.881646168	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1660 li=0 spid=3cc0c6fffefe02100001
257.881657168	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1660 li=127 spid=020000fffe0000010001
257.881664728	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1660 li=127 spid=020000fffe0000010001
257.894966880	2	68:05:ca:95:b2:ed	AECP	
257.894999488	3	02:00:00:00:00:01	AECP	
257.895164256	2	68:05:ca:95:b2:ed	AECP	
257.895192440	3	02:00:00:00:00:01	AECP	
257.931626957	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56790 li=-3 spid=3cc0c6fffefe02100001
257.932347351	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56790 li=-3 spid=3cc0c6fffefe02100001
257.940981811	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
258.061739142	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56791 li=-3 spid=3cc0c6fffefe02100001
258.062473544	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56791 li=-3 spid=3cc0c6fffefe02100001
258.131864050	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64096 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
258.181706439	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56792 li=-3 spid=3cc0c6fffefe02100001
258.182435441	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56792 li=-3 spid=3cc0c6fffefe02100001
258.311719424	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56793 li=-3 spid=3cc0c6fffefe02100001
258.312455393	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56793 li=-3 spid=3cc0c6fffefe02100001
258.351921190	3	02:00:00:00:00:01	MSRP	
258.431641504	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56794 li=-3 spid=3cc0c6fffefe02100001
258.432377514	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56794 li=-3 spid=3cc0c6fffefe02100001
258.551924450	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1569 li=0 spid=020000fffe0000010001
258.552684820	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1569 li=127 spid=3cc0c6fffefe02100001
258.553674230	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1569 li=127 spid=3cc0c6fffefe02100001
258.570890967	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56795 li=-3 spid=3cc0c6fffefe02100001
258.571472160	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56795 li=-3 spid=3cc0c6fffefe02100001
258.601003997	2	3c:c0:c6:fe:02:11	MVRP	
258.681698394	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56796 li=-3 spid=3cc0c6fffefe02100001
258.682445604	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56796 li=-3 spid=3cc0c6fffefe02100001
258.811760363	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56797 li=-3 spid=3cc0c6fffefe02100001
258.812496372	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56797 li=-3 spid=3cc0c6fffefe02100001
258.881666302	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1661 li=0 spid=3cc0c6fffefe02100001
258.881677302	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1661 li=127 spid=020000fffe0000010001
258.881684862	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1661 li=127 spid=020000fffe0000010001
258.931634068	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56798 li=-3 spid=3cc0c6fffefe02100001
258.932350869	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56798 li=-3 spid=3cc0c6fffefe02100001
259.061714852	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56799 li=-3 spid=3cc0c6fffefe02100001
259.062444462	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56799 li=-3 spid=3cc0c6fffefe02100001
259.125299145	2	3c:c0:c6:01:02:03	ADP	eid=3cc0c60102030000 gm=3cc0c6fffefe0210
259.131885785	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64097 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
259.181737133	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56800 li=-3 spid=3cc0c6fffefe02100001
259.182466167	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56800 li=-3 spid=3cc0c6fffefe02100001
259.311707934	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56801 li=-3 spid=3cc0c6fffefe02100001
259.312442952	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56801 li=-3 spid=3cc0c6fffefe02100001
259.351923516	3	02:00:00:00:00:01	MSRP	
259.431648231	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56802 li=-3 spid=3cc0c6fffefe02100001
259.432386449	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56802 li=-3 spid=3cc0c6fffefe02100001
259.551926777	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1570 li=0 spid=020000fffe0000010001
259.552743355	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1570 li=127 spid=3cc0c6fffefe02100001
259.553734365	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1570 li=127 spid=3cc0c6fffefe02100001
259.570895485	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56803 li=-3 spid=3cc0c6fffefe02100001
259.571473671	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56803 li=-3 spid=3cc0c6fffefe02100001
259.601173892	2	3c:c0:c6:fe:02:11	MVRP	
259.681706721	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56804 li=-3 spid=3cc0c6fffefe02100001
259.682450123	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56804 li=-3 spid=3cc0c6fffefe02100001
259.811777298	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56805 li=-3 spid=3cc0c6fffefe02100001
259.812510107	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56805 li=-3 spid=3cc0c6fffefe02100001
259.881674022	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1662 li=0 spid=3cc0c6fffefe02100001
259.881685014	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1662 li=127 spid=020000fffe0000010001
259.881692574	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1662 li=127 spid=020000fffe0000010001
259.931643611	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56806 li=-3 spid=3cc0c6fffefe02100001
259.932361412	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56806 li=-3 spid=3cc0c6fffefe02100001
259.940998465	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
260.061747796	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56807 li=-3 spid=3cc0c6fffefe02100001
260.062483189	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56807 li=-3 spid=3cc0c6fffefe02100001
260.131886112	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64098 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
260.181725077	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56808 li=-3 spid=3cc0c6fffefe02100001
260.182455870	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56808 li=-3 spid=3cc0c6fffefe02100001
260.230923048	3	02:00:00:00:00:01	MAAP	
260.311716877	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56809 li=-3 spid=3cc0c6fffefe02100001
260.312453263	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56809 li=-3 spid=3cc0c6fffefe02100001
260.351925852	3	02:00:00:00:00:01	MSRP	
260.431657775	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56810 li=-3 spid=3cc0c6fffefe02100001
260.432397976	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56810 li=-3 spid=3cc0c6fffefe02100001
260.551929112	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1571 li=0 spid=020000fffe0000010001
260.552721282	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1571 li=127 spid=3cc0c6fffefe02100001
260.553707885	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1571 li=127 spid=3cc0c6fffefe02100001
260.570903821	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56811 li=-3 spid=3cc0c6fffefe02100001
260.571484622	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56811 li=-3 spid=3cc0c6fffefe02100001
260.601004043	2	3c:c0:c6:fe:02:11	MVRP	
260.681740657	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56812 li=-3 spid=3cc0c6fffefe02100001
260.682487250	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56812 li=-3 spid=3cc0c6fffefe02100001
260.811776609	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56813 li=-3 spid=3cc0c6fffefe02100001
260.812508227	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56813 li=-3 spid=3cc0c6fffefe02100001
260.881677549	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1663 li=0 spid=3cc0c6fffefe02100001
260.881688557	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1663 li=127 spid=020000fffe0000010001
260.881696117	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1663 li=127 spid=020000fffe0000010001
260.931651338	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56814 li=-3 spid=3cc0c6fffefe02100001
260.932370732	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56814 li=-3 spid=3cc0c6fffefe02100001
261.061760315	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56815 li=-3 spid=3cc0c6fffefe02100001
261.062493725	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56815 li=-3 spid=3cc0c6fffefe02100001
261.131887432	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64099 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
261.181729221	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56816 li=-3 spid=3cc0c6fffefe02100001
261.182462630	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56816 li=-3 spid=3cc0c6fffefe02100001
261.241070656	2	3c:c0:c6:fe:02:11	MVRP	
261.311742197	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56817 li=-3 spid=3cc0c6fffefe02100001
261.312477591	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56817 li=-3 spid=3cc0c6fffefe02100001
261.351928180	3	02:00:00:00:00:01	MSRP	
261.431663295	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56818 li=-3 spid=3cc0c6fffefe02100001
261.432398912	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56818 li=-3 spid=3cc0c6fffefe02100001
261.551931441	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1572 li=0 spid=020000fffe0000010001
261.552723210	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1572 li=127 spid=3cc0c6fffefe02100001
261.553708213	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1572 li=127 spid=3cc0c6fffefe02100001
261.570913141	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56819 li=-3 spid=3cc0c6fffefe02100001
261.571495542	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56819 li=-3 spid=3cc0c6fffefe02100001
261.601208180	2	3c:c0:c6:fe:02:11	MVRP	
261.681723993	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56820 li=-3 spid=3cc0c6fffefe02100001
261.682468987	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56820 li=-3 spid=3cc0c6fffefe02100001
261.811780137	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56821 li=-3 spid=3cc0c6fffefe02100001
261.812510763	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56821 li=-3 spid=3cc0c6fffefe02100001
261.881687477	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1664 li=0 spid=3cc0c6fffefe02100001
261.881698477	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1664 li=127 spid=020000fffe0000010001
261.881706037	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1664 li=127 spid=020000fffe0000010001
261.931655850	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56822 li=-3 spid=3cc0c6fffefe02100001
261.932371059	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56822 li=-3 spid=3cc0c6fffefe02100001
261.941009336	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
262.061789442	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56823 li=-3 spid=3cc0c6fffefe02100001
262.062519620	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56823 li=-3 spid=3cc0c6fffefe02100001
262.131892558	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=64100 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
262.181765731	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56824 li=-3 spid=3cc0c6fffefe02100001
262.182495949	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56824 li=-3 spid=3cc0c6fffefe02100001
262.311731931	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56825 li=-3 spid=3cc0c6fffefe02100001
262.312468317	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56825 li=-3 spid=3cc0c6fffefe02100001
262.351930513	3	02:00:00:00:00:01	MSRP	
262.431671611	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=56826 li=-3 spid=3cc0c6fffefe02100001
262.432409221	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=56826 li=-3 spid=3cc0c6fffefe02100001
262.551933781	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1573 li=0 spid=020000fffe0000010001
