# checker sha256 800cb5598e4a3a2a9378032db9bbad206fbb2501e930890b46bf2f8d2820c0ce
81	PASS	1	yosys-portability	3	empty	1	.github/workflows/rtl.yml: job `yosys-portability` step 3 (`Require every shard to have validated this run's SHA`) must record a canonical normalized `run` script
82	PASS	1	yosys-portability	3	list-typed	1	.github/workflows/rtl.yml: job `yosys-portability` step 3 (`Require every shard to have validated this run's SHA`) must record a canonical normalized `run` script
83	PASS	1	yosys-portability	3	stale	1	.github/workflows/rtl.yml: job `yosys-portability` step 3 (`Require every shard to have validated this run's SHA`) script is not the canonical form: line 1 must be 'echo stale record' (found 'shopt -s
84	PASS	1	yosys-portability	4	missing	1	.github/workflows/rtl.yml: job `yosys-portability` step 4 (`Reconcile the live inventory and structural gates`) must record a canonical normalized `run` script
85	PASS	1	yosys-portability	4	empty	1	.github/workflows/rtl.yml: job `yosys-portability` step 4 (`Reconcile the live inventory and structural gates`) must record a canonical normalized `run` script
86	PASS	1	yosys-portability	4	list-typed	1	.github/workflows/rtl.yml: job `yosys-portability` step 4 (`Reconcile the live inventory and structural gates`) must record a canonical normalized `run` script
87	PASS	1	yosys-portability	4	stale	1	.github/workflows/rtl.yml: job `yosys-portability` step 4 (`Reconcile the live inventory and structural gates`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pi
88	PASS	1	yosys-portability	5	missing	1	.github/workflows/rtl.yml: job `yosys-portability` step 5 (`Require every Yosys worker to pass`) must record a canonical normalized `run` script
89	PASS	1	yosys-portability	5	empty	1	.github/workflows/rtl.yml: job `yosys-portability` step 5 (`Require every Yosys worker to pass`) must record a canonical normalized `run` script
90	PASS	1	yosys-portability	5	list-typed	1	.github/workflows/rtl.yml: job `yosys-portability` step 5 (`Require every Yosys worker to pass`) must record a canonical normalized `run` script
91	PASS	1	yosys-portability	5	stale	1	.github/workflows/rtl.yml: job `yosys-portability` step 5 (`Require every Yosys worker to pass`) script is not the canonical form: line 1 must be 'echo stale record' (found 'if [ "$SHARD_RESULT" != su
92	PASS	1	verilator-lint	2	missing	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
93	PASS	1	verilator-lint	2	empty	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
94	PASS	1	verilator-lint	2	list-typed	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
95	PASS	1	verilator-lint	2	stale	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 2 (`Fetch RTL dependencies`) script is not the canonical form: line 1 must be 'echo stale record' (found 'git submodule update --init third_pa
96	PASS	1	verilator-lint	4	missing	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 4 (`Build Verilator from source on cache miss`) must record a canonical normalized `run` script
97	PASS	1	verilator-lint	4	empty	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 4 (`Build Verilator from source on cache miss`) must record a canonical normalized `run` script
98	PASS	1	verilator-lint	4	list-typed	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 4 (`Build Verilator from source on cache miss`) must record a canonical normalized `run` script
99	PASS	1	verilator-lint	4	stale	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 4 (`Build Verilator from source on cache miss`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipefail
100	PASS	1	verilator-lint	5	missing	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 5 (`Run the ratcheted whole-tree lint gate`) must record a canonical normalized `run` script
101	PASS	1	verilator-lint	5	empty	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 5 (`Run the ratcheted whole-tree lint gate`) must record a canonical normalized `run` script
102	PASS	1	verilator-lint	5	list-typed	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 5 (`Run the ratcheted whole-tree lint gate`) must record a canonical normalized `run` script
103	PASS	1	verilator-lint	5	stale	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 5 (`Run the ratcheted whole-tree lint gate`) script is not the canonical form: line 1 must be 'echo stale record' (found 'echo "/opt/verilator
104	PASS	1	verilator-lint	6	missing	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 6 (`Prove protocol-processor source lists are derived`) must record a canonical normalized `run` script
105	PASS	1	verilator-lint	6	empty	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 6 (`Prove protocol-processor source lists are derived`) must record a canonical normalized `run` script
106	PASS	1	verilator-lint	6	list-typed	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 6 (`Prove protocol-processor source lists are derived`) must record a canonical normalized `run` script
107	PASS	1	verilator-lint	6	stale	1	.github/workflows/rtl-fast.yml: job `verilator-lint` step 6 (`Prove protocol-processor source lists are derived`) script is not the canonical form: line 1 must be 'echo stale record' (found 'python3 s
108	PASS	1	bdd-conformance	2	missing	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 2 (`Fetch the processor model inputs`) must record a canonical normalized `run` script
109	PASS	1	bdd-conformance	2	empty	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 2 (`Fetch the processor model inputs`) must record a canonical normalized `run` script
110	PASS	1	bdd-conformance	2	list-typed	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 2 (`Fetch the processor model inputs`) must record a canonical normalized `run` script
111	PASS	1	bdd-conformance	2	stale	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 2 (`Fetch the processor model inputs`) script is not the canonical form: line 1 must be 'echo stale record' (found 'git submodule update --in
112	PASS	1	bdd-conformance	3	missing	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 3 (`Install behave`) must record a canonical normalized `run` script
113	PASS	1	bdd-conformance	3	empty	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 3 (`Install behave`) must record a canonical normalized `run` script
114	PASS	1	bdd-conformance	3	list-typed	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 3 (`Install behave`) must record a canonical normalized `run` script
115	PASS	1	bdd-conformance	3	stale	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 3 (`Install behave`) script is not the canonical form: line 1 must be 'echo stale record' (found 'python3 -m pip install --quiet behave'); 1 
116	PASS	1	bdd-conformance	4	missing	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 4 (`Run the specification-facing suite`) must record a canonical normalized `run` script
117	PASS	1	bdd-conformance	4	empty	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 4 (`Run the specification-facing suite`) must record a canonical normalized `run` script
118	PASS	1	bdd-conformance	4	list-typed	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 4 (`Run the specification-facing suite`) must record a canonical normalized `run` script
119	PASS	1	bdd-conformance	4	stale	1	.github/workflows/rtl-fast.yml: job `bdd-conformance` step 4 (`Run the specification-facing suite`) script is not the canonical form: line 1 must be 'echo stale record' (found 'behave --no-capture -f 
120	PASS	1	yosys-elaboration	2	missing	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
121	PASS	1	yosys-elaboration	2	empty	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
122	PASS	1	yosys-elaboration	2	list-typed	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
123	PASS	1	yosys-elaboration	2	stale	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 2 (`Fetch RTL dependencies`) script is not the canonical form: line 1 must be 'echo stale record' (found 'git submodule update --init third
124	PASS	1	yosys-elaboration	4	missing	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 4 (`Build Yosys from source on cache miss`) must record a canonical normalized `run` script
125	PASS	1	yosys-elaboration	4	empty	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 4 (`Build Yosys from source on cache miss`) must record a canonical normalized `run` script
126	PASS	1	yosys-elaboration	4	list-typed	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 4 (`Build Yosys from source on cache miss`) must record a canonical normalized `run` script
127	PASS	1	yosys-elaboration	4	stale	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 4 (`Build Yosys from source on cache miss`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipefail'
128	PASS	1	yosys-elaboration	5	missing	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 5 (`Install the pinned Yosys and prove the version`) must record a canonical normalized `run` script
129	PASS	1	yosys-elaboration	5	empty	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 5 (`Install the pinned Yosys and prove the version`) must record a canonical normalized `run` script
130	PASS	1	yosys-elaboration	5	list-typed	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 5 (`Install the pinned Yosys and prove the version`) must record a canonical normalized `run` script
131	PASS	1	yosys-elaboration	5	stale	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 5 (`Install the pinned Yosys and prove the version`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo 
132	PASS	1	yosys-elaboration	6	missing	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 6 (`Install the pinned sv2v release`) must record a canonical normalized `run` script
133	PASS	1	yosys-elaboration	6	empty	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 6 (`Install the pinned sv2v release`) must record a canonical normalized `run` script
134	PASS	1	yosys-elaboration	6	list-typed	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 6 (`Install the pinned sv2v release`) must record a canonical normalized `run` script
135	PASS	1	yosys-elaboration	6	stale	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 6 (`Install the pinned sv2v release`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipefail'); 9 l
136	PASS	1	yosys-elaboration	7	missing	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 7 (`Elaborate the integration-heavy tops`) must record a canonical normalized `run` script
137	PASS	1	yosys-elaboration	7	empty	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 7 (`Elaborate the integration-heavy tops`) must record a canonical normalized `run` script
138	PASS	1	yosys-elaboration	7	list-typed	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 7 (`Elaborate the integration-heavy tops`) must record a canonical normalized `run` script
139	PASS	1	yosys-elaboration	7	stale	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 7 (`Elaborate the integration-heavy tops`) script is not the canonical form: line 1 must be 'echo stale record' (found 'syn/yosys/run.sh --
140	PASS	1	yosys-elaboration	8	missing	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 8 (`Prove the OOC read sets come from run.sh and refuse a bad one`) must record a canonical normalized `run` script
141	PASS	1	yosys-elaboration	8	empty	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 8 (`Prove the OOC read sets come from run.sh and refuse a bad one`) must record a canonical normalized `run` script
142	PASS	1	yosys-elaboration	8	list-typed	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 8 (`Prove the OOC read sets come from run.sh and refuse a bad one`) must record a canonical normalized `run` script
143	PASS	1	yosys-elaboration	8	stale	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 8 (`Prove the OOC read sets come from run.sh and refuse a bad one`) script is not the canonical form: line 1 must be 'echo stale record' (f
144	PASS	1	yosys-elaboration	9	missing	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 9 (`Prove ooc.sh generates the ROMs and fails on a failed top`) must record a canonical normalized `run` script
145	PASS	1	yosys-elaboration	9	empty	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 9 (`Prove ooc.sh generates the ROMs and fails on a failed top`) must record a canonical normalized `run` script
146	PASS	1	yosys-elaboration	9	list-typed	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 9 (`Prove ooc.sh generates the ROMs and fails on a failed top`) must record a canonical normalized `run` script
147	PASS	1	yosys-elaboration	9	stale	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 9 (`Prove ooc.sh generates the ROMs and fails on a failed top`) script is not the canonical form: line 1 must be 'echo stale record' (found
148	PASS	1	yosys-elaboration	10	missing	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 10 (`Prove the result cache refuses a planted entry`) must record a canonical normalized `run` script
149	PASS	1	yosys-elaboration	10	empty	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 10 (`Prove the result cache refuses a planted entry`) must record a canonical normalized `run` script
150	PASS	1	yosys-elaboration	10	list-typed	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 10 (`Prove the result cache refuses a planted entry`) must record a canonical normalized `run` script
151	PASS	1	yosys-elaboration	10	stale	1	.github/workflows/rtl-fast.yml: job `yosys-elaboration` step 10 (`Prove the result cache refuses a planted entry`) script is not the canonical form: line 1 must be 'echo stale record' (found 'python3 
# probes=152 unexpected=0
